DateRep,CountryExp,CountryCode,ConfCases
2022-07-05,Romania,RO,1
2022-07-05,Slovakia,SK,0
2022-07-05,Slovenia,SI,0
2022-07-05,Spain,ES,129
2022-07-05,Sweden,SE,0
2022-07-06,Austria,AT,5
2022-07-06,Belgium,BE,9
2022-07-06,Bulgaria,BG,0
2022-07-06,Croatia,HR,0
2022-07-06,Cyprus,CY,0
2022-07-06,Czechia,CZ,0
2022-07-06,Denmark,DK,0
2022-07-06,Estonia,EE,0
2022-07-06,Finland,FI,1
2022-07-06,France,FR,58
2022-07-06,Germany,DE,65
2022-07-06,Greece,EL,0
2022-07-06,Hungary,HU,0
2022-07-06,Iceland,IS,1
2022-07-06,Ireland,IE,2
2022-07-06,Italy,IT,9
2022-07-06,Latvia,LV,0
2022-07-06,Lithuania,LT,0
2022-07-06,Luxembourg,LU,0
2022-07-06,Malta,MT,1
2022-07-06,Netherlands,NL,21
2022-07-06,Norway,NO,2
2022-07-06,Poland,PL,3
2022-07-06,Portugal,PT,0
2022-07-06,Romania,RO,0
2022-07-06,Slovakia,SK,0
2022-07-06,Slovenia,SI,1
2022-07-06,Spain,ES,115
2022-07-06,Sweden,SE,6
2022-07-07,Austria,AT,5
2022-07-07,Belgium,BE,15
2022-07-07,Bulgaria,BG,0
2022-07-07,Croatia,HR,0
2022-07-07,Cyprus,CY,0
2022-07-07,Czechia,CZ,1
2022-07-07,Denmark,DK,0
2022-07-07,Estonia,EE,0
2022-07-07,Finland,FI,0
2022-07-07,France,FR,82
2022-07-07,Germany,DE,110
2022-07-07,Greece,EL,1
2022-07-07,Hungary,HU,0
2022-07-07,Iceland,IS,0
2022-07-07,Ireland,IE,5
2022-07-07,Italy,IT,16
2022-07-07,Latvia,LV,0
2022-07-07,Lithuania,LT,0
2022-07-07,Luxembourg,LU,0
2022-07-07,Malta,MT,0
2022-07-07,Netherlands,NL,31
2022-07-07,Norway,NO,2
2022-07-07,Poland,PL,1
2022-07-07,Portugal,PT,58
2022-07-07,Romania,RO,1
2022-07-07,Slovakia,SK,1
2022-07-07,Slovenia,SI,3
2022-07-07,Spain,ES,146
2022-07-07,Sweden,SE,7
2022-07-08,Austria,AT,8
2022-07-08,Belgium,BE,24
2022-07-08,Bulgaria,BG,0
2022-07-08,Croatia,HR,0
2022-07-08,Cyprus,CY,0
2022-07-08,Czechia,CZ,1
2022-07-08,Denmark,DK,0
2022-07-08,Estonia,EE,0
2022-07-08,Finland,FI,0
2022-07-08,France,FR,92
2022-07-08,Germany,DE,68
2022-07-08,Greece,EL,0
2022-07-08,Hungary,HU,1
2022-07-08,Iceland,IS,1
2022-07-08,Ireland,IE,0
2022-07-08,Italy,IT,15
2022-07-08,Latvia,LV,0
2022-07-08,Lithuania,LT,0
2022-07-08,Luxembourg,LU,0
2022-07-08,Malta,MT,0
2022-07-08,Netherlands,NL,22
2022-07-08,Norway,NO,3
2022-07-08,Poland,PL,1
2022-07-08,Portugal,PT,0
2022-07-08,Romania,RO,0
2022-07-08,Slovakia,SK,0
2022-07-08,Slovenia,SI,0
2022-07-08,Spain,ES,112
2022-07-08,Sweden,SE,2
2022-07-09,Austria,AT,0
2022-07-09,Belgium,BE,4
2022-07-09,Bulgaria,BG,0
2022-07-09,Croatia,HR,0
2022-07-09,Cyprus,CY,0
2022-07-09,Czechia,CZ,0
2022-07-09,Denmark,DK,0
2022-07-09,Estonia,EE,0
2022-07-09,Finland,FI,0
2022-07-09,France,FR,21
2022-07-09,Germany,DE,6
2022-07-09,Greece,EL,0
2022-07-09,Hungary,HU,3
2022-07-09,Iceland,IS,0
2022-07-09,Ireland,IE,0
2022-07-09,Italy,IT,8
2022-07-09,Latvia,LV,0
2022-07-09,Lithuania,LT,0
2022-07-09,Luxembourg,LU,0
2022-07-09,Malta,MT,0
2022-07-09,Netherlands,NL,7
2022-07-09,Norway,NO,0
2022-07-09,Poland,PL,0
2022-07-09,Portugal,PT,0
2022-07-09,Romania,RO,0
2022-07-09,Slovakia,SK,0
2022-07-09,Slovenia,SI,0
2022-07-09,Spain,ES,33
2022-07-09,Sweden,SE,0
2022-07-10,Austria,AT,0
2022-07-10,Belgium,BE,1
2022-07-10,Bulgaria,BG,0
2022-07-10,Croatia,HR,0
2022-07-10,Cyprus,CY,0
2022-07-10,Czechia,CZ,0
2022-07-10,Denmark,DK,0
2022-07-10,Estonia,EE,0
2022-07-10,Finland,FI,0
2022-07-10,France,FR,6
2022-07-10,Germany,DE,2
2022-07-10,Greece,EL,0
2022-07-10,Hungary,HU,0
2022-07-10,Iceland,IS,0
2022-07-10,Ireland,IE,0
2022-07-10,Italy,IT,0
2022-07-10,Latvia,LV,0
2022-07-10,Lithuania,LT,0
2022-07-10,Luxembourg,LU,0
2022-07-10,Malta,MT,0
2022-07-10,Netherlands,NL,3
2022-07-10,Norway,NO,0
2022-07-10,Poland,PL,0
2022-07-10,Portugal,PT,0
2022-07-10,Romania,RO,0
2022-07-10,Slovakia,SK,0
2022-07-10,Slovenia,SI,0
2022-07-10,Spain,ES,45
2022-07-10,Sweden,SE,0
2022-07-11,Austria,AT,2
2022-07-11,Belgium,BE,24
2022-07-11,Bulgaria,BG,0
2022-07-11,Croatia,HR,0
2022-07-11,Cyprus,CY,0
2022-07-11,Czechia,CZ,1
2022-07-11,Denmark,DK,0
2022-07-11,Estonia,EE,0
2022-07-11,Finland,FI,0
2022-07-11,France,FR,92
2022-07-11,Germany,DE,70
2022-07-11,Greece,EL,1
2022-07-11,Hungary,HU,0
2022-07-11,Iceland,IS,0
2022-07-11,Ireland,IE,3
2022-07-11,Italy,IT,17
2022-07-11,Latvia,LV,0
2022-07-11,Lithuania,LT,0
2022-07-11,Luxembourg,LU,0
2022-07-11,Malta,MT,1
2022-07-11,Netherlands,NL,29
2022-07-11,Norway,NO,4
2022-07-11,Poland,PL,3
2022-07-11,Portugal,PT,0
2022-07-11,Romania,RO,1
2022-07-11,Slovakia,SK,0
2022-07-11,Slovenia,SI,1
2022-07-11,Spain,ES,172
2022-07-11,Sweden,SE,3
2022-07-12,Austria,AT,6
2022-07-12,Belgium,BE,8
2022-07-12,Bulgaria,BG,0
2022-07-12,Croatia,HR,0
2022-07-12,Cyprus,CY,0
2022-07-12,Czechia,CZ,0
2022-07-12,Denmark,DK,12
2022-07-12,Estonia,EE,0
2022-07-12,Finland,FI,0
2022-07-12,France,FR,75
2022-07-12,Germany,DE,74
2022-07-12,Greece,EL,0
2022-07-12,Hungary,HU,0
2022-07-12,Iceland,IS,0
2022-07-12,Ireland,IE,0
2022-07-12,Italy,IT,11
2022-07-12,Latvia,LV,0
2022-07-12,Lithuania,LT,0
2022-07-12,Luxembourg,LU,2
2022-07-12,Malta,MT,4
2022-07-12,Netherlands,NL,48
2022-07-12,Norway,NO,1
2022-07-12,Poland,PL,6
2022-07-12,Portugal,PT,0
2022-07-12,Romania,RO,1
2022-07-12,Slovakia,SK,0
2022-07-12,Slovenia,SI,0
2022-07-12,Spain,ES,132
2022-07-12,Sweden,SE,1
2022-07-13,Austria,AT,3
2022-07-13,Belgium,BE,25
2022-07-13,Bulgaria,BG,0
2022-07-13,Croatia,HR,0
2022-07-13,Cyprus,CY,0
2022-07-13,Czechia,CZ,1
2022-07-13,Denmark,DK,2
2022-07-13,Estonia,EE,0
2022-07-13,Finland,FI,1
2022-07-13,France,FR,76
2022-07-13,Germany,DE,98
2022-07-13,Greece,EL,1
2022-07-13,Hungary,HU,0
2022-07-13,Iceland,IS,0
2022-07-13,Ireland,IE,5
2022-07-13,Italy,IT,9
2022-07-13,Latvia,LV,0
2022-07-13,Lithuania,LT,0
2022-07-13,Luxembourg,LU,0
2022-07-13,Malta,MT,1
2022-07-13,Netherlands,NL,27
2022-07-13,Norway,NO,2
2022-07-13,Poland,PL,4
2022-07-13,Portugal,PT,0
2022-07-13,Romania,RO,0
2022-07-13,Slovakia,SK,0
2022-07-13,Slovenia,SI,1
2022-07-13,Spain,ES,158
2022-07-13,Sweden,SE,5
2022-07-14,Austria,AT,2
2022-07-14,Belgium,BE,8
2022-07-14,Bulgaria,BG,0
2022-07-14,Croatia,HR,5
2022-07-14,Cyprus,CY,0
2022-07-14,Czechia,CZ,0
2022-07-14,Denmark,DK,1
2022-07-14,Estonia,EE,0
2022-07-14,Finland,FI,1
2022-07-14,France,FR,13
2022-07-14,Germany,DE,79
2022-07-14,Greece,EL,2
2022-07-14,Hungary,HU,0
2022-07-14,Iceland,IS,0
2022-07-14,Ireland,IE,3
2022-07-14,Italy,IT,12
2022-07-14,Latvia,LV,0
2022-07-14,Lithuania,LT,0
2022-07-14,Luxembourg,LU,0
2022-07-14,Malta,MT,2
2022-07-14,Netherlands,NL,15
2022-07-14,Norway,NO,1
2022-07-14,Poland,PL,2
2022-07-14,Portugal,PT,42
2022-07-14,Romania,RO,1
2022-07-14,Slovakia,SK,1
2022-07-14,Slovenia,SI,2
2022-07-14,Spain,ES,104
2022-07-14,Sweden,SE,5
2022-07-15,Austria,AT,4
2022-07-15,Belgium,BE,25
2022-07-15,Bulgaria,BG,0
2022-07-15,Croatia,HR,1
2022-07-15,Cyprus,CY,0
2022-07-15,Czechia,CZ,2
2022-07-15,Denmark,DK,4
2022-07-15,Estonia,EE,0
2022-07-15,Finland,FI,1
2022-07-15,France,FR,24
2022-07-15,Germany,DE,70
2022-07-15,Greece,EL,1
2022-07-15,Hungary,HU,1
2022-07-15,Iceland,IS,0
2022-07-15,Ireland,IE,2
2022-07-15,Italy,IT,14
2022-07-15,Latvia,LV,0
2022-07-15,Lithuania,LT,0
2022-07-15,Luxembourg,LU,1
2022-07-15,Malta,MT,0
2022-07-15,Netherlands,NL,37
2022-07-15,Norway,NO,4
2022-07-15,Poland,PL,3
2022-07-15,Portugal,PT,0
2022-07-15,Romania,RO,2
2022-07-15,Slovakia,SK,0
2022-07-15,Slovenia,SI,3
2022-07-15,Spain,ES,130
2022-07-15,Sweden,SE,4
2022-07-16,Austria,AT,1
2022-07-16,Belgium,BE,2
2022-07-16,Bulgaria,BG,0
2022-07-16,Croatia,HR,0
2022-07-16,Cyprus,CY,0
2022-07-16,Czechia,CZ,0
2022-07-16,Denmark,DK,0
2022-07-16,Estonia,EE,0
2022-07-16,Finland,FI,0
2022-07-16,France,FR,10
2022-07-16,Germany,DE,14
2022-07-16,Greece,EL,1
2022-07-16,Hungary,HU,1
2022-07-16,Iceland,IS,2
2022-07-16,Ireland,IE,0
2022-07-16,Italy,IT,4
2022-07-16,Latvia,LV,0
2022-07-16,Lithuania,LT,0
2022-07-16,Luxembourg,LU,0
2022-07-16,Malta,MT,2
2022-07-16,Netherlands,NL,3
2022-07-16,Norway,NO,0
2022-07-16,Poland,PL,0
2022-07-16,Portugal,PT,0
2022-07-16,Romania,RO,0
2022-07-16,Slovakia,SK,0
2022-07-16,Slovenia,SI,0
2022-07-16,Spain,ES,42
2022-07-16,Sweden,SE,0
2022-07-17,Austria,AT,0
2022-07-17,Belgium,BE,0
2022-07-17,Bulgaria,BG,0
2022-07-17,Croatia,HR,0
2022-07-17,Cyprus,CY,0
2022-07-17,Czechia,CZ,0
2022-07-17,Denmark,DK,0
2022-07-17,Estonia,EE,0
2022-07-17,Finland,FI,0
2022-07-17,France,FR,3
2022-07-17,Germany,DE,4
2022-07-17,Greece,EL,0
2022-07-17,Hungary,HU,1
2022-07-17,Iceland,IS,0
2022-07-17,Ireland,IE,0
2022-07-17,Italy,IT,0
2022-07-17,Latvia,LV,0
2022-07-17,Lithuania,LT,0
2022-07-17,Luxembourg,LU,0
2022-07-17,Malta,MT,0
2022-07-17,Netherlands,NL,9
2022-07-17,Norway,NO,0
2022-07-17,Poland,PL,1
2022-07-17,Portugal,PT,0
2022-07-17,Romania,RO,0
2022-07-17,Slovakia,SK,0
2022-07-17,Slovenia,SI,0
2022-07-17,Spain,ES,34
2022-07-17,Sweden,SE,0
2022-07-18,Austria,AT,6
2022-07-18,Belgium,BE,10
2022-07-18,Bulgaria,BG,0
2022-07-18,Croatia,HR,1
2022-07-18,Cyprus,CY,0
2022-07-18,Czechia,CZ,0
2022-07-18,Denmark,DK,0
2022-07-18,Estonia,EE,0
2022-07-18,Finland,FI,0
2022-07-18,France,FR,122
2022-07-18,Germany,DE,108
2022-07-18,Greece,EL,0
2022-07-18,Hungary,HU,1
2022-07-18,Iceland,IS,0
2022-07-18,Ireland,IE,2
2022-07-18,Italy,IT,11
2022-07-18,Latvia,LV,0
2022-07-18,Lithuania,LT,0
2022-07-18,Luxembourg,LU,1
2022-07-18,Malta,MT,1
2022-07-18,Netherlands,NL,41
2022-07-18,Norway,NO,3
2022-07-18,Poland,PL,5
2022-07-18,Portugal,PT,0
2022-07-18,Romania,RO,0
2022-07-18,Slovakia,SK,0
2022-07-18,Slovenia,SI,2
2022-07-18,Spain,ES,137
2022-07-18,Sweden,SE,4
2022-07-19,Austria,AT,0
2022-07-19,Belgium,BE,8
2022-07-19,Bulgaria,BG,0
2022-07-19,Croatia,HR,0
2022-07-19,Cyprus,CY,0
2022-07-19,Czechia,CZ,0
2022-07-19,Denmark,DK,0
2022-07-19,Estonia,EE,2
2022-07-19,Finland,FI,0
2022-07-19,France,FR,81
2022-07-19,Germany,DE,65
2022-07-19,Greece,EL,1
2022-07-19,Hungary,HU,0
2022-07-19,Iceland,IS,0
2022-07-19,Ireland,IE,2
2022-07-19,Italy,IT,6
2022-07-19,Latvia,LV,1
2022-07-19,Lithuania,LT,0
2022-07-19,Luxembourg,LU,0
2022-07-19,Malta,MT,0
2022-07-19,Netherlands,NL,30
2022-07-19,Norway,NO,3
2022-07-19,Poland,PL,3
2022-07-19,Portugal,PT,0
2022-07-19,Romania,RO,0
2022-07-19,Slovakia,SK,0
2022-07-19,Slovenia,SI,0
2022-07-19,Spain,ES,165
2022-07-19,Sweden,SE,2
2022-07-20,Austria,AT,1
2022-07-20,Belgium,BE,30
2022-07-20,Bulgaria,BG,0
2022-07-20,Croatia,HR,0
2022-07-20,Cyprus,CY,0
2022-07-20,Czechia,CZ,0
2022-07-20,Denmark,DK,3
2022-07-20,Estonia,EE,0
2022-07-20,Finland,FI,0
2022-07-20,France,FR,80
2022-07-20,Germany,DE,68
2022-07-20,Greece,EL,1
2022-07-20,Hungary,HU,3
2022-07-20,Iceland,IS,0
2022-07-20,Ireland,IE,8
2022-07-20,Italy,IT,11
2022-07-20,Latvia,LV,0
2022-07-20,Lithuania,LT,0
2022-07-20,Luxembourg,LU,4
2022-07-20,Malta,MT,2
2022-07-20,Netherlands,NL,26
2022-07-20,Norway,NO,0
2022-07-20,Poland,PL,1
2022-07-20,Portugal,PT,0
2022-07-20,Romania,RO,0
2022-07-20,Slovakia,SK,0
2022-07-20,Slovenia,SI,1
2022-07-20,Spain,ES,141
2022-07-20,Sweden,SE,4
2022-07-21,Austria,AT,6
2022-07-21,Belgium,BE,9
2022-07-21,Bulgaria,BG,0
2022-07-21,Croatia,HR,0
2022-07-21,Cyprus,CY,0
2022-07-21,Czechia,CZ,0
2022-07-21,Denmark,DK,2
2022-07-21,Estonia,EE,1
2022-07-21,Finland,FI,0
2022-07-21,France,FR,51
2022-07-21,Germany,DE,64
2022-07-21,Greece,EL,0
2022-07-21,Hungary,HU,1
2022-07-21,Iceland,IS,0
2022-07-21,Ireland,IE,2
2022-07-21,Italy,IT,13
2022-07-21,Latvia,LV,0
2022-07-21,Lithuania,LT,0
2022-07-21,Luxembourg,LU,1
2022-07-21,Malta,MT,0
2022-07-21,Netherlands,NL,28
2022-07-21,Norway,NO,0
2022-07-21,Poland,PL,4
2022-07-21,Portugal,PT,0
2022-07-21,Romania,RO,0
2022-07-21,Slovakia,SK,1
2022-07-21,Slovenia,SI,0
2022-07-21,Spain,ES,117
2022-07-21,Sweden,SE,2
2022-07-22,Austria,AT,8
2022-07-22,Belgium,BE,3
2022-07-22,Bulgaria,BG,1
2022-07-22,Croatia,HR,2
2022-07-22,Cyprus,CY,0
2022-07-22,Czechia,CZ,2
2022-07-22,Denmark,DK,3
2022-07-22,Estonia,EE,0
2022-07-22,Finland,FI,0
2022-07-22,France,FR,82
2022-07-22,Germany,DE,53
2022-07-22,Greece,EL,7
2022-07-22,Hungary,HU,1
2022-07-22,Iceland,IS,0
2022-07-22,Ireland,IE,2
2022-07-22,Italy,IT,14
2022-07-22,Latvia,LV,0
2022-07-22,Lithuania,LT,0
2022-07-22,Luxembourg,LU,1
2022-07-22,Malta,MT,1
2022-07-22,Netherlands,NL,17
2022-07-22,Norway,NO,0
2022-07-22,Poland,PL,2
2022-07-22,Portugal,PT,0
2022-07-22,Romania,RO,1
2022-07-22,Slovakia,SK,0
2022-07-22,Slovenia,SI,2
2022-07-22,Spain,ES,144
2022-07-22,Sweden,SE,1
2022-07-23,Austria,AT,0
2022-07-23,Belgium,BE,0
2022-07-23,Bulgaria,BG,0
2022-07-23,Croatia,HR,0
2022-07-23,Cyprus,CY,0
2022-07-23,Czechia,CZ,0
2022-07-23,Denmark,DK,0
2022-07-23,Estonia,EE,0
2022-07-23,Finland,FI,0
2022-07-23,France,FR,4
2022-07-23,Germany,DE,9
2022-07-23,Greece,EL,1
2022-07-23,Hungary,HU,0
2022-07-23,Iceland,IS,0
2022-07-23,Ireland,IE,0
2022-07-23,Italy,IT,2
2022-07-23,Latvia,LV,0
2022-07-23,Lithuania,LT,0
2022-07-23,Luxembourg,LU,0
2022-07-23,Malta,MT,0
2022-07-23,Netherlands,NL,8
2022-07-23,Norway,NO,0
2022-07-23,Poland,PL,1
2022-07-23,Portugal,PT,0
2022-07-23,Romania,RO,0
2022-07-23,Slovakia,SK,0
2022-07-23,Slovenia,SI,3
2022-07-23,Spain,ES,42
2022-07-23,Sweden,SE,0
2022-07-24,Austria,AT,0
2022-07-24,Belgium,BE,0
2022-07-24,Bulgaria,BG,0
2022-07-24,Croatia,HR,0
2022-07-24,Cyprus,CY,0
2022-07-24,Czechia,CZ,0
2022-07-24,Denmark,DK,0
2022-07-24,Estonia,EE,0
2022-07-24,Finland,FI,0
2022-07-24,France,FR,0
2022-07-24,Germany,DE,0
2022-07-24,Greece,EL,0
2022-07-24,Hungary,HU,0
2022-07-24,Iceland,IS,0
2022-07-24,Ireland,IE,0
2022-07-24,Italy,IT,8
2022-07-24,Latvia,LV,0
2022-07-24,Lithuania,LT,0
2022-07-24,Luxembourg,LU,0
2022-07-24,Malta,MT,0
2022-07-24,Netherlands,NL,7
2022-07-24,Norway,NO,0
2022-07-24,Poland,PL,0
2022-07-24,Portugal,PT,0
2022-07-24,Romania,RO,0
2022-07-24,Slovakia,SK,0
2022-07-24,Slovenia,SI,0
2022-07-24,Spain,ES,34
2022-07-24,Sweden,SE,0
2022-07-25,Austria,AT,1
2022-07-25,Belgium,BE,23
2022-07-25,Bulgaria,BG,0
2022-07-25,Croatia,HR,0
2022-07-25,Cyprus,CY,0
2022-07-25,Czechia,CZ,0
2022-07-25,Denmark,DK,8
2022-07-25,Estonia,EE,0
2022-07-25,Finland,FI,3
2022-07-25,France,FR,47
2022-07-25,Germany,DE,54
2022-07-25,Greece,EL,4
2022-07-25,Hungary,HU,1
2022-07-25,Iceland,IS,0
2022-07-25,Ireland,IE,1
2022-07-25,Italy,IT,20
2022-07-25,Latvia,LV,0
2022-07-25,Lithuania,LT,0
2022-07-25,Luxembourg,LU,3
2022-07-25,Malta,MT,0
2022-07-25,Netherlands,NL,26
2022-07-25,Norway,NO,1
2022-07-25,Poland,PL,1
2022-07-25,Portugal,PT,0
2022-07-25,Romania,RO,0
2022-07-25,Slovakia,SK,0
2022-07-25,Slovenia,SI,1
2022-07-25,Spain,ES,110
2022-07-25,Sweden,SE,1
2022-07-26,Austria,AT,6
2022-07-26,Belgium,BE,15
2022-07-26,Bulgaria,BG,0
2022-07-26,Croatia,HR,1
2022-07-26,Cyprus,CY,0
2022-07-26,Czechia,CZ,0
2022-07-26,Denmark,DK,1
2022-07-26,Estonia,EE,0
2022-07-26,Finland,FI,0
2022-07-26,France,FR,69
2022-07-26,Germany,DE,59
2022-07-26,Greece,EL,0
2022-07-26,Hungary,HU,0
2022-07-26,Iceland,IS,0
2022-07-26,Ireland,IE,1
2022-07-26,Italy,IT,17
2022-07-26,Latvia,LV,0
2022-07-26,Lithuania,LT,0
2022-07-26,Luxembourg,LU,3
2022-07-26,Malta,MT,0
2022-07-26,Netherlands,NL,19
2022-07-26,Norway,NO,3
2022-07-26,Poland,PL,3
2022-07-26,Portugal,PT,0
2022-07-26,Romania,RO,0
2022-07-26,Slovakia,SK,0
2022-07-26,Slovenia,SI,0
2022-07-26,Spain,ES,151
2022-07-26,Sweden,SE,4
2022-07-27,Austria,AT,1
2022-07-27,Belgium,BE,24
2022-07-27,Bulgaria,BG,0
2022-07-27,Croatia,HR,0
2022-07-27,Cyprus,CY,0
2022-07-27,Czechia,CZ,2
2022-07-27,Denmark,DK,0
2022-07-27,Estonia,EE,0
2022-07-27,Finland,FI,0
2022-07-27,France,FR,37
2022-07-27,Germany,DE,78
2022-07-27,Greece,EL,0
2022-07-27,Hungary,HU,2
2022-07-27,Iceland,IS,1
2022-07-27,Ireland,IE,1
2022-07-27,Italy,IT,16
2022-07-27,Latvia,LV,0
2022-07-27,Lithuania,LT,0
2022-07-27,Luxembourg,LU,1
2022-07-27,Malta,MT,0
2022-07-27,Netherlands,NL,6
2022-07-27,Norway,NO,1
2022-07-27,Poland,PL,2
2022-07-27,Portugal,PT,45
2022-07-27,Romania,RO,0
2022-07-27,Slovakia,SK,0
2022-07-27,Slovenia,SI,0
2022-07-27,Spain,ES,102
2022-07-27,Sweden,SE,1
2022-07-28,Austria,AT,4
2022-07-28,Belgium,BE,13
2022-07-28,Bulgaria,BG,0
2022-07-28,Croatia,HR,0
2022-07-28,Cyprus,CY,0
2022-07-28,Czechia,CZ,1
2022-07-28,Denmark,DK,5
2022-07-28,Estonia,EE,1
2022-07-28,Finland,FI,0
2022-07-28,France,FR,82
2022-07-28,Germany,DE,65
2022-07-28,Greece,EL,0
2022-07-28,Hungary,HU,1
2022-07-28,Iceland,IS,0
2022-07-28,Ireland,IE,5
2022-07-28,Italy,IT,11
2022-07-28,Latvia,LV,0
2022-07-28,Lithuania,LT,0
2022-07-28,Luxembourg,LU,5
2022-07-28,Malta,MT,0
2022-07-28,Netherlands,NL,9
2022-07-28,Norway,NO,3
2022-07-28,Poland,PL,1
2022-07-28,Portugal,PT,0
2022-07-28,Romania,RO,1
2022-07-28,Slovakia,SK,0
2022-07-28,Slovenia,SI,1
2022-07-28,Spain,ES,98
2022-07-28,Sweden,SE,4
2022-07-29,Austria,AT,12
2022-07-29,Belgium,BE,12
2022-07-29,Bulgaria,BG,0
2022-07-29,Croatia,HR,0
2022-07-29,Cyprus,CY,0
2022-07-29,Czechia,CZ,4
2022-07-29,Denmark,DK,5
2022-07-29,Estonia,EE,0
2022-07-29,Finland,FI,0
2022-07-29,France,FR,89
2022-07-29,Germany,DE,60
2022-07-29,Greece,EL,1
2022-07-29,Hungary,HU,2
2022-07-29,Iceland,IS,0
2022-07-29,Ireland,IE,4
2022-07-29,Italy,IT,12
2022-07-29,Latvia,LV,0
2022-07-29,Lithuania,LT,0
2022-07-29,Luxembourg,LU,2
2022-07-29,Malta,MT,0
2022-07-29,Netherlands,NL,12
2022-07-29,Norway,NO,2
2022-07-29,Poland,PL,3
2022-07-29,Portugal,PT,0
2022-07-29,Romania,RO,0
2022-07-29,Slovakia,SK,3
2022-07-29,Slovenia,SI,2
2022-07-29,Spain,ES,82
2022-07-29,Sweden,SE,9
2022-07-30,Austria,AT,0
2022-07-30,Belgium,BE,0
2022-07-30,Bulgaria,BG,0
2022-07-30,Croatia,HR,0
2022-07-30,Cyprus,CY,0
2022-07-30,Czechia,CZ,0
2022-07-30,Denmark,DK,18
2022-07-30,Estonia,EE,0
2022-07-30,Finland,FI,0
2022-07-30,France,FR,17
2022-07-30,Germany,DE,3
2022-07-30,Greece,EL,0
2022-07-30,Hungary,HU,0
2022-07-30,Iceland,IS,1
2022-07-30,Ireland,IE,0
2022-07-30,Italy,IT,1
2022-07-30,Latvia,LV,0
2022-07-30,Lithuania,LT,0
2022-07-30,Luxembourg,LU,0
2022-07-30,Malta,MT,0
2022-07-30,Netherlands,NL,4
2022-07-30,Norway,NO,0
2022-07-30,Poland,PL,0
2022-07-30,Portugal,PT,0
2022-07-30,Romania,RO,1
2022-07-30,Slovakia,SK,0
2022-07-30,Slovenia,SI,0
2022-07-30,Spain,ES,16
2022-07-30,Sweden,SE,0
2022-07-31,Austria,AT,1
2022-07-31,Belgium,BE,0
2022-07-31,Bulgaria,BG,0
2022-07-31,Croatia,HR,0
2022-07-31,Cyprus,CY,0
2022-07-31,Czechia,CZ,0
2022-07-31,Denmark,DK,0
2022-07-31,Estonia,EE,0
2022-07-31,Finland,FI,0
2022-07-31,France,FR,0
2022-07-31,Germany,DE,1
2022-07-31,Greece,EL,0
2022-07-31,Hungary,HU,0
2022-07-31,Iceland,IS,0
2022-07-31,Ireland,IE,0
2022-07-31,Italy,IT,0
2022-07-31,Latvia,LV,0
2022-07-31,Lithuania,LT,0
2022-07-31,Luxembourg,LU,0
2022-07-31,Malta,MT,0
2022-07-31,Netherlands,NL,0
2022-07-31,Norway,NO,0
2022-07-31,Poland,PL,0
2022-07-31,Portugal,PT,0
2022-07-31,Romania,RO,0
2022-07-31,Slovakia,SK,0
2022-07-31,Slovenia,SI,0
2022-07-31,Spain,ES,21
2022-07-31,Sweden,SE,0
2022-08-01,Austria,AT,7
2022-08-01,Belgium,BE,0
2022-08-01,Bulgaria,BG,0
2022-08-01,Croatia,HR,1
2022-08-01,Cyprus,CY,0
2022-08-01,Czechia,CZ,2
2022-08-01,Denmark,DK,0
2022-08-01,Estonia,EE,2
2022-08-01,Finland,FI,0
2022-08-01,France,FR,33
2022-08-01,Germany,DE,43
2022-08-01,Greece,EL,0
2022-08-01,Hungary,HU,1
2022-08-01,Iceland,IS,0
2022-08-01,Ireland,IE,0
2022-08-01,Italy,IT,9
2022-08-01,Latvia,LV,0
2022-08-01,Lithuania,LT,0
2022-08-01,Luxembourg,LU,0
2022-08-01,Malta,MT,2
2022-08-01,Netherlands,NL,17
2022-08-01,Norway,NO,4
2022-08-01,Poland,PL,2
2022-08-01,Portugal,PT,0
2022-08-01,Romania,RO,3
2022-08-01,Slovakia,SK,0
2022-08-01,Slovenia,SI,0
2022-08-01,Spain,ES,53
2022-08-01,Sweden,SE,3
2022-08-02,Austria,AT,4
2022-08-02,Belgium,BE,0
2022-08-02,Bulgaria,BG,0
2022-08-02,Croatia,HR,0
2022-08-02,Cyprus,CY,1
2022-08-02,Czechia,CZ,0
2022-08-02,Denmark,DK,2
2022-08-02,Estonia,EE,0
2022-08-02,Finland,FI,0
2022-08-02,France,FR,43
2022-08-02,Germany,DE,51
2022-08-02,Greece,EL,3
2022-08-02,Hungary,HU,0
2022-08-02,Iceland,IS,0
2022-08-02,Ireland,IE,1
2022-08-02,Italy,IT,5
2022-08-02,Latvia,LV,0
2022-08-02,Lithuania,LT,0
2022-08-02,Luxembourg,LU,0
2022-08-02,Malta,MT,0
2022-08-02,Netherlands,NL,4
2022-08-02,Norway,NO,2
2022-08-02,Poland,PL,2
2022-08-02,Portugal,PT,0
2022-08-02,Romania,RO,0
2022-08-02,Slovakia,SK,0
2022-08-02,Slovenia,SI,0
2022-08-02,Spain,ES,34
2022-08-02,Sweden,SE,5
2022-08-03,Austria,AT,7
2022-08-03,Belgium,BE,0
2022-08-03,Bulgaria,BG,0
2022-08-03,Croatia,HR,0
2022-08-03,Cyprus,CY,0
2022-08-03,Czechia,CZ,1
2022-08-03,Denmark,DK,4
2022-08-03,Estonia,EE,0
2022-08-03,Finland,FI,0
2022-08-03,France,FR,62
