eventId,eventNumber,eventName_sv,eventName_en,eventDate,eventTime,eventTimestamp,eventHasFaceToFace,filmId,partyId,venueId,venueName,eventTicketStatus,eventBuyURL,eventBuyOneTimeURL,eventModifiedTimestamp
8228,906,En Armé av Älskande,An Army of Lovers,2018-11-15,12:45:00,1542282300,false,12417,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8228,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8228,1541333830
8229,907,Hotel by the River,Hotel by the River,2018-11-15,13:00:00,1542283200,false,12445,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8229,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8229,1541543915
8230,908,Diane,Diane,2018-11-15,13:00:00,1542283200,false,12384,NA,7,Sture 2,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8230,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8230,1541514886
8231,909,Fuga,Fugue,2018-11-15,13:15:00,1542284100,false,12401,NA,8,Sture 3,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8231,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8231,1541522501
8232,910,En kniv i hjärtat,Knife + Heart,2018-11-15,14:15:00,1542287700,false,12468,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8232,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8232,1541542959
8233,911,Of Fathers and Sons,Of Fathers and Sons,2018-11-15,14:45:00,1542289500,false,12496,NA,7,Sture 2,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8233,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8233,1541088371
8234,912,Lizzie,Lizzie,2018-11-15,15:00:00,1542290400,false,12457,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8234,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8234,1541450118
8235,913,Sofia,Sofia,2018-11-15,15:15:00,1542291300,false,12486,NA,8,Sture 3,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8235,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8235,1541504786
8236,914,The Mountain,The Mountain,2018-11-15,16:15:00,1542294900,false,12461,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8236,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8236,1541512935
8237,915,"Happy New Year, Colin Burstead","Happy New Year, Colin Burstead",2018-11-15,16:45:00,1542296700,false,12444,NA,7,Sture 2,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8237,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8237,1541526975
8238,916,Puzzle,Puzzle,2018-11-15,17:00:00,1542297600,false,12392,NA,9,Klarabiografen,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8238,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8238,1541533234
8239,917,Styx,Styx,2018-11-15,17:00:00,1542297600,true,12410,NA,8,Sture 3,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8239,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8239,1541549937
8240,918,We The Animals,We The Animals,2018-11-15,17:15:00,1542298500,false,12395,NA,42,Zita 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8240,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8240,1541546314
8241,919,Stockholm Lifetime Achievement Award 2018 - Charlie Says,Charlie Says,2018-11-15,17:30:00,1542299400,false,12205,NA,32,Bio Rio,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8241,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8241,1541508245
8242,920,Beautiful Boy,Beautiful Boy,2018-11-15,18:00:00,1542301200,false,12382,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8242,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8242,1541558585
8243,921,Burning,Burning,2018-11-15,18:15:00,1542302100,false,12437,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8243,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8243,1541535649
8244,922,Fahrenheit 11/9,Fahrenheit 11/9,2018-11-15,18:30:00,1542303000,false,12419,NA,50,Filmhuset Victor,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8244,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8244,1541542097
8245,923,Core of the World,Core of the World,2018-11-15,18:45:00,1542303900,true,12428,NA,7,Sture 2,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8245,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8245,1541535998
8246,924,Putin´s Witnesses,Putin´s Witnesses,2018-11-15,19:00:00,1542304800,true,12424,NA,9,Klarabiografen,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8246,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8246,1541521314
8247,925,Float Like a Butterfly,Float Like a Butterfly,2018-11-15,19:00:00,1542304800,true,12443,NA,42,Zita 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8247,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8247,1541492193
8248,926,Life Itself,Life Itself,2018-11-15,19:15:00,1542305700,false,12456,NA,8,Sture 3,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8248,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8248,1541547602
8249,927,Birds of Passage,Birds of Passage,2018-11-15,20:30:00,1542310200,true,12426,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8249,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8249,1541549937
8250,928,The Front Runner,The Front Runner,2018-11-15,21:00:00,1542312000,false,12460,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8250,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8250,1541536618
8251,929,The Truk,The Truk,2018-11-15,21:15:00,1542312900,true,12487,NA,7,Sture 2,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8251,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8251,1541233743
8252,930,Lemonade,Lemonade,2018-11-15,21:30:00,1542313800,false,12484,NA,8,Sture 3,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8252,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8252,1541526520
8369,1032,This Changes Everything,This Changes Everything,2018-11-16,09:00:00,1542355200,false,12500,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8369,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8369,1541540901
8254,1002,Freedom Fields,Freedom Fields,2018-11-16,10:45:00,1542361500,false,12420,NA,7,Sture 2,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8254,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8254,1541445542
8255,1003,Minding The Gap,Minding The Gap,2018-11-16,10:45:00,1542361500,false,12422,NA,8,Sture 3,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8255,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8255,1541535287
8256,1004,Angel Face,Angel Face,2018-11-16,11:00:00,1542362400,false,12480,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8256,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8256,1541497813
8257,1005,When the trees fall,When the trees fall,2018-11-16,11:00:00,1542362400,false,12489,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8257,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8257,1541500365
8258,1006,Float Like a Butterfly,Float Like a Butterfly,2018-11-16,12:45:00,1542368700,false,12443,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8258,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8258,1541433970
8259,1007,EXT. Night,EXT. Night,2018-11-16,13:00:00,1542369600,false,12442,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8259,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8259,1541544869
8260,1008,A family Tour,A Family Tour ,2018-11-16,13:00:00,1542369600,false,12434,NA,7,Sture 2,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8260,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8260,1541526975
8261,1009,Burkinabe Rising: The art of resistance in Burkina Faso,Burkinabe Rising: The art of resistance in Burkina Faso,2018-11-16,13:00:00,1542369600,false,12492,NA,8,Sture 3,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8261,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8261,1541549239
8262,1010,Lords of Chaos,Lords of Chaos,2018-11-16,14:45:00,1542375900,false,12470,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8262,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8262,1541509328
8263,1011,The Fall of the American Empire,The Fall of the American Empire,2018-11-16,15:00:00,1542376800,false,12452,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8263,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8263,1541333470
8264,1012,The Dark,The Dark,2018-11-16,15:00:00,1542376800,false,12476,NA,7,Sture 2,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8264,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8264,1541416784
8265,1013,Narcissister Organ Player ,Narcissister Organ Player ,2018-11-16,15:00:00,1542376800,false,12495,NA,8,Sture 3,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8265,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8265,1539676402
8266,1014,El Angel,El Angel,2018-11-16,16:45:00,1542383100,false,12441,NA,7,Sture 2,soldout,NA,NA,1541503105
8267,1015,Let Me Fall,Let Me Fall,2018-11-16,16:45:00,1542383100,false,12447,NA,8,Sture 3,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8267,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8267,1541187187
8268,1016,Ray & Liz,Ray & Liz,2018-11-16,17:00:00,1542384000,false,12432,NA,9,Klarabiografen,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8268,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8268,1541420950
8269,1017,A Kid Like Jake,A Kid Like Jake,2018-11-16,17:00:00,1542384000,false,12379,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8269,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8269,1541549239
8270,1018,I See Red People ,I see Red People,2018-11-16,17:00:00,1542384000,false,12421,NA,42,Zita 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8270,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8270,1541405973
8271,1019,Chelas arv,The Heiresses,2018-11-16,18:30:00,1542389400,false,12398,NA,33,Filmhuset Mauritz,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8271,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8271,1541549937
8272,1020,Vox Lux,Vox Lux,2018-11-16,18:30:00,1542389400,true,12433,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8272,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8272,1541554471
8273,1021,Shoplifters,Shoplifters,2018-11-16,18:45:00,1542390300,false,12450,NA,6,Sture 1,soldout,NA,NA,1541535649
8274,1022,Vision,Vision,2018-11-16,18:45:00,1542390300,false,12466,NA,42,Zita 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8274,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8274,1541506230
8275,1023,Studio 54,Studio 54,2018-11-16,19:00:00,1542391200,false,12498,NA,9,Klarabiografen,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8275,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8275,1541530227
8276,1024,The Wind,The Wind ,2018-11-16,19:00:00,1542391200,false,12478,NA,7,Sture 2,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8276,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8276,1541540009
8277,1025,Nancy,Nancy,2018-11-16,19:30:00,1542393000,false,12390,NA,8,Sture 3,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8277,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8277,1541493207
8278,1026,Suspiria,Suspiria,2018-11-16,20:00:00,1542394800,false,12459,NA,32,Bio Rio,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8278,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8278,1541558585
8279,1027,Genesis,Genesis,2018-11-16,20:45:00,1542397500,true,12402,NA,7,Sture 2,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8279,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8279,1541532928
8280,1028,Burning,Burning,2018-11-16,20:45:00,1542397500,false,12437,NA,42,Zita 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8280,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8280,1541544869
8281,1029,Stockholm Lifetime Achievement Award 2018 - Charlie Says,Charlie Says,2018-11-16,21:00:00,1542398400,false,12205,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8281,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8281,1541364626
8282,1030,Pig,Pig,2018-11-16,21:15:00,1542399300,false,12473,NA,8,Sture 3,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8282,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8282,1540830504
8283,1031,Under en öppen himmel / Wildlife,Wildlife,2018-11-16,21:30:00,1542400200,false,12416,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8283,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8283,1541548849
8284,1101,The Mountain,The Mountain,2018-11-17,09:00:00,1542441600,false,12461,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8284,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8284,1541420990
8285,1102,"Mirai, min lillasyser","Miraï, My Little Sister",2018-11-17,10:45:00,1542447900,false,12448,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8285,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8285,1541563814
8286,1103,Skate Kitchen,Skate Kitchen,2018-11-17,11:00:00,1542448800,false,12409,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8286,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8286,1541539117
8287,1104,Night Comes On,Night Comes On,2018-11-17,11:00:00,1542448800,false,12391,NA,7,Sture 2,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8287,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8287,1541368501
8288,1105,Shock Waves: Diary of my Mind,Shock Waves: Diary of my Mind,2018-11-17,11:00:00,1542448800,false,12449,NA,8,Sture 3,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8288,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8288,1541537320
8289,1106,I See Red People ,I see Red People,2018-11-17,11:30:00,1542450600,false,12421,NA,9,Klarabiografen,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8289,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8289,1541358772
8290,1107,One Cut of the Dead,One Cut of the Dead,2018-11-17,12:30:00,1542454200,false,12471,NA,8,Sture 3,soldout,NA,NA,1541534278
8291,1108,Spirited Away,Spirited Away,2018-11-17,12:45:00,1542455100,false,12532,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8291,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8291,1541495998
8292,1109,American Animals,American Animals,2018-11-17,13:00:00,1542456000,false,12381,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8292,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8292,1541443108
8293,1110,Stockholm XXIX Short Film Competition: Mystik,Stockholm XXIX Short Film Competition: Mystery,2018-11-17,13:00:00,1542456000,false,12537,NA,7,Sture 2,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8293,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8293,1541423912
8294,1111,En dag till att leva,Another Day of Life,2018-11-17,13:00:00,1542456000,false,12482,NA,42,Zita 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8294,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8294,1541546658
8295,1112,In the Aisles,In the Aisles,2018-11-17,14:00:00,1542459600,false,12446,NA,9,Klarabiografen,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8295,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8295,1541526325
8296,1113,Blaze ,Blaze,2018-11-17,14:30:00,1542461400,false,12383,NA,8,Sture 3,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8296,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8296,1541544869
8297,1114,Black 47,Black 47,2018-11-17,15:00:00,1542463200,false,12454,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8297,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8297,1541514327
8298,1115,Museo,Museum,2018-11-17,15:00:00,1542463200,false,12406,NA,42,Zita 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8298,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8298,1541533234
8299,1116,The Kindergarten Teacher,The Kindergarten Teacher,2018-11-17,15:15:00,1542464100,false,12414,NA,7,Sture 2,soldout,NA,NA,1540463997
8300,1117,Capernaum,Capernaum,2018-11-17,15:30:00,1542465000,false,12397,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8300,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8300,1541535999
8301,1118,Birds of Passage,Birds of Passage,2018-11-17,16:30:00,1542468600,false,12426,NA,9,Klarabiografen,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8301,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8301,1541549239
8302,1119,Asako I&II,Asako I&II,2018-11-17,17:00:00,1542470400,false,12436,NA,50,Filmhuset Victor,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8302,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8302,1541519789
8303,1120,Under en öppen himmel / Wildlife,Wildlife,2018-11-17,17:00:00,1542470400,false,12416,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8303,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8303,1541545518
8304,1121,Donbass,Donbass,2018-11-17,17:15:00,1542471300,false,12429,NA,7,Sture 2,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8304,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8304,1541529440
8305,1122,Little Tickles,Little Tickles,2018-11-17,17:15:00,1542471300,false,12485,NA,8,Sture 3,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8305,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8305,1541500365
8306,1123,Shoplifters,Shoplifters,2018-11-17,17:30:00,1542472200,false,12450,NA,32,Bio Rio,soldout,NA,NA,1541523186
8307,1124,The Wind,The Wind ,2018-11-17,17:30:00,1542472200,false,12478,NA,42,Zita 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8307,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8307,1541517229
8308,1125,Vox Lux,Vox Lux,2018-11-17,18:00:00,1542474000,false,12433,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8308,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8308,1541548848
8309,1126,The Fall of the American Empire,The Fall of the American Empire,2018-11-17,19:00:00,1542477600,false,12452,NA,9,Klarabiografen,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8309,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8309,1541276578
8310,1127,Beautiful Boy,Beautiful Boy,2018-11-17,19:00:00,1542477600,false,12382,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8310,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8310,1541539668
8311,1128,Burning,Burning,2018-11-17,19:15:00,1542478500,false,12437,NA,50,Filmhuset Victor,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8311,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8311,1541549937
8312,1129,When the trees fall,When the trees fall,2018-11-17,19:15:00,1542478500,false,12489,NA,8,Sture 3,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8312,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8312,1541508464
8313,1130,The World is Yours,The World is Yours,2018-11-17,19:15:00,1542478500,false,12465,NA,42,Zita 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8313,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8313,1541520034
8314,1131,The Innocent,The Innocent,2018-11-17,19:30:00,1542479400,false,12413,NA,7,Sture 2,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8314,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8314,1540233059
8315,1132,X&Y - Invigningsfilm,X&Y,2018-11-17,20:00:00,1542481200,false,12196,NA,32,Bio Rio,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8315,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8315,1541540524
7266,1100,The Favourite - Avslutningsfilm,The Favourite,2018-11-17,21:00:00,1542484800,false,12201,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=7266,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=7266,1541548848
8316,1133,Piercing,Piercing,2018-11-17,21:00:00,1542484800,false,12472,NA,8,Sture 3,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8316,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8316,1540738561
8317,1134,Sunset,Sunset,2018-11-17,21:15:00,1542485700,true,12411,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8317,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8317,1541510631
8318,1135,Prospect,Prospect,2018-11-17,21:15:00,1542485700,false,12474,NA,42,Zita 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8318,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8318,1541542482
8319,1136,Tumbbad,Tumbbad,2018-11-17,21:45:00,1542487500,false,12479,NA,7,Sture 2,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8319,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8319,1541289251
8320,1201,The World is Yours,The World is Yours,2018-11-18,09:00:00,1542528000,false,12465,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8320,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8320,1541521421
8321,1202,"Love, Gilda","Love, Gilda",2018-11-18,10:45:00,1542534300,true,12494,NA,7,Sture 2,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8321,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8321,1541533993
8322,1203,EXT. Night,EXT. Night,2018-11-18,10:45:00,1542534300,false,12442,NA,8,Sture 3,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8322,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8322,1540975082
8323,1204,Museo,Museum,2018-11-18,11:00:00,1542535200,false,12406,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8323,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8323,1541536623
8324,1205,The Old Man and the Gun,The Old Man and the Gun,2018-11-18,11:00:00,1542535200,false,12462,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8324,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8324,1541567675
8325,1206,Stockholm XXIX Short Film Competition: Sociala frågor i fokus,Stockholm XXIX Short Film Competition: Focusing on Social Issues,2018-11-18,11:30:00,1542537000,false,12536,NA,9,Klarabiografen,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8325,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8325,1541075185
8326,1207,Skate Kitchen,Skate Kitchen,2018-11-18,12:45:00,1542541500,false,12409,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8326,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8326,1541544360
8327,1208,En Armé av Älskande,An Army of Lovers,2018-11-18,13:00:00,1542542400,false,12417,NA,7,Sture 2,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8327,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8327,1541172374
8328,1209,This Changes Everything,This Changes Everything,2018-11-18,13:00:00,1542542400,true,12500,NA,8,Sture 3,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8328,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8328,1541530722
8329,1210,Madeline's Madeline,Madeline's Madeline,2018-11-18,13:00:00,1542542400,false,12387,NA,42,Zita 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8329,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8329,1541544869
